id,screen_name,following,created_at,default_profile,default_profile_image,description,fast_followers_count,favourites_count,followers_count,friends_count,has_custom_timelines,is_translator,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_image_url_https,profile_interstitial_type,statuses_count,translator_type,verified,want_retweets,profile_banner_url,url,verified_type,cluster_id,clean_description,user_age,follower_growth_rate,friends_growth_rate,hashtag_in_description,numbers_in_description,status_count,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,Botometer Score,,"آیا دنبال‌شوندگان/دنبال‌کننده‌ها غیرعادی‌اند؟نسبت غیرمنطقی، فالوورهای فیک (ویژگی‌های شبکه‌ای و تعاملات (Network Features)
الگوهای ارتباطی و شبکه اجتماعی حساب‌ها:
•        نسبت فالوورها به فالووینگ:
o        دنبال‌کردن هزاران نفر و داشتن تعداد کمی فالوور.
o        یا برعکس: داشتن تعداد زیاد فالوور اما بدون تعامل واقعی.
•        خوشه‌های هماهنگ: چند حساب با هم توییت مشابه منتشر می‌کنند یا همزمان لایک/ری‌توئیت می‌کنند.
•        شبکه‌های مشابه: داشتن مجموعه‌ای مشابه از فالوورها یا فالووینگ‌ها.
•        Retweet farms: حساب‌هایی که صرفاً ری‌توئیت می‌کنند تا ترند مصنوعی بسازند.)","آیا محتوای توییت‌ها خودکار به‌نظر می‌رسد؟تکراری، تبلیغاتی، ماشینی (•        تکرار متن: پست‌های یکسان یا بسیار شبیه بین چند اکانت.
•        الگوهای ثابت: همه توییت‌ها یک ساختار دارند (لینک + هشتگ + ایموجی).
•        غلبه لینک: درصد زیادی از توییت‌ها شامل لینک هستند.
•        هشتگ‌های پرکاربرد: استفاده از ترندها برای جلب توجه، حتی اگر بی‌ارتباط باشند.
•        منشن گسترده: منشن کردن تعداد زیادی کاربر برای تبلیغ یا اسپم.
•        کیفیت زبانی:
o        زبان ماشینی یا ترجمه‌شده خودکار.
o        خطاهای عجیب یا یکنواختی بیش‌ازحد.
•        تنوع پایین واژگان: استفاده مکرر از واژه‌ها و عبارت‌های تکراری.)","آیا پروفایل واقعی به‌نظر می‌رسد؟عکس واقعی، بیوگرافی کامل، نام کاربری (
•        نام کاربری(username/handle):
o        وجود رشته‌های عددی طولانی (user12345678)
o        شباهت زیاد نام‌ها در چند حساب مختلف مثلاً iran_news01, iran_news02، ….
o        نام‌هایی بی‌معنی یا تصادفی (abc_45_klo)
•        تصویر پروفایل:
o        استفاده از تصویر پیش‌فرض یا avatar عمومی
o        تصاویر دزدیده‌شده یا تکراری می‌توان با جستجوی معکوس گوگل بررسی کرد.
o        کیفیت پایین یا غیرمرتبط (مثلاً لوگوی تصادفی).
•        بیو (Bio):
o        بیوهای خالی یا خیلی کوتاه.
o        بیوهای تکراری بین چند حساب (کپی/پیست).
o        استفاده از کلمات کلیدی مثل bot, feed, auto، یا فقط هشتگ.
•        تاریخ ایجاد حساب:
o        حساب‌های خیلی جدید که در همان روز/هفته صدها توییت می‌زنند.
o        موجی از حساب‌های جدید در بازه زمانی کوتاه.
•        لینک‌ها در پروفایل:
o        لینک‌های کوتاه‌شده (tinyurl) که مقصدشان تبلیغی یا مشکوک است.
o        تکرار یک دامنه در پروفایل چند حساب مشابه.)","آیا رفتار زمانی توییت‌ها طبیعی است؟ارسال نامنظم، در ساعات مختلف (فرکانس بالا: ارسال ده‌ها یا صدها توییت در روز.
•	پایداری زمانی: فعالیت ۲۴/۷ بدون استراحت (انسان نیاز به خواب دارد).
•	فواصل منظم: توییت‌ها دقیقاً در بازه‌های منظم (مثلاً هر 10 دقیقه).
•	انفجار فعالیت Burstiness : ناگهان در مدت کوتاه صدها پست منتشر می‌کنند.
•	زمان‌بندی نامعمول: کاربر فرضی ایرانی که همیشه در نیمه‌شب ایران فعال است.)","آیا تعامل با دیگران وجود دارد؟ریپلای، منشن، گفت‌وگو با کاربران (ویژگی‌های رفتاری در مکالمه (Conversational Features)
•        پاسخ‌دهی کم: حسابی که تقریباً هیچوقت جواب مستقیم نمی‌دهد.
•        پاسخ‌های ماشینی: جملات کلیشه‌ای و تکراری مثل ""Great post!"" یا ""Nice info""
•        تأخیر یکنواخت در پاسخ: مثلاً همیشه ۳ ثانیه بعد جواب می‌دهد.
•        نبود تعامل شخصی: اشاره نکردن به تجربیات فردی یا مکالمات واقعی.)",آیا توییت‌ها متنوع و طبیعی‌اند؟زبان انسانی، نظر شخصی، طنز، تعامل,آیا فرکانس استفاده از یک هشتگ زیاد است,LLM(ChatGPT),LLM(Gemini),Grok 4,listed_growth_rate,followers_friend_ratio,description_length,num_digits_in_name,num_digits_in_username,url_in_description,retweet_ratio,no_tweets_on_creation_day,no_tweets_on_creation_week,"class (1:bot, 2:human, 3:News Agent, 4:unverified)",tagger's name 2,Probe2,"class (1:bot, 2:human, 3:News Agent, 4:unverified)_1",Reason2,tagger's name 3,Probe3,"class (1:bot, 2:human, 3:News Agent, 4:unverified)_2",Reason3,فرکانس استفاده از یک هشتگ یکسان بالا است.,شباهت زیادی بین متن پست های کاربر هست.,فواصل زمانی منظم و یکسان بین ارسال پست ها,انفجار فعالیت ( ارسال تعداد پست زیاد در بازه زمانی یک ساعت),انفجار فعالیت ( ارسال تعداد پست زیاد در بازه زمانی یک روز),اغلب پست ها ریتوییت هستند,تعداد منشن بقیه کاربران زیاد است,تعداد حساب هایی که بیو های مشابه این کاربر دارند زیاد است,بیو حساب شامل اطلاعات شخصی است ( برای مثال اسم دانشگاه، مدرک تحصیلی ، نام محل کار و...) ( نیاز به بررسی دستی حساب ها یا استفاده از llm دارد),ارسال تعداد پست زیاد در روز ایجاد حساب,ارسال تعداد پست زیاد در هفته ایجاد حساب,نداشتن گفت و گو با بقیه کاربران ( گذاشتن ریپلای های متوالی به پست های یکدیگر),تصویر پروفایل واقعی باشد ( نیاز به بررسی دستی حساب ها دارد),برچسب نهایی
1.63959E+18,ggehhry2,0,2023-03-25T11:18:30+00:00,TRUE,FALSE,خسته از بنجل‌زادگان و بدتر از آخوند 😈,0,341003,7368,876,TRUE,FALSE,22,,1246,شمام درست میگی,7368,['1840742002515751140'],FALSE,https://pbs.twimg.com/profile_images/1783940622321127424/6hM5My9H_normal.jpg,,81953,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1639587337683501057/1685784035,,,4,خسته از بنجل‌زادگان و بدتر از آخوند,742,9.929919,1.180593,0,0,81953,44,25,8,0.519481,44.64935,4,1.74026,312.1429,611798.3,110.4488,0,0,2,3,1,0.155844,0.376623,1860.818182,81876,61.83117,2.3/5,,,,,,,,,0.3,,,0.024554,8.410959,37,0,1,0,0.631944,0,0,2,ParhamTehrani,0.3,2,,kargar,0.7,2,فعالیت انفجاری/ نام کاربری غیر طبیعی/ لایک مناسب,0,0,1,1,1,0,0,0,0,0,0,0,,human(2)
1.29457E+18,AngelOnDuty06,0,2020-08-15T09:38:34+00:00,TRUE,FALSE,"ישראל 🇮🇱 איראן

بزرگترین آرزویم آزادی ایران از چنگال اهریمنان،
حامی حقوق بشر،حامی و دوستدار حیوانات🐈
صبور باشید، برای بهتر شدن باید ازبدترین شرایط عبور کرد.",0,67039,8306,148,TRUE,FALSE,38,🇮🇱,6233,Sahar🇮🇱,8306,['1841031175202111711'],FALSE,https://pbs.twimg.com/profile_images/1887828864316977153/2yLTtLp4_normal.jpg,,33240,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1294569045224755201/1733349699,,,1,"ישראל איראן
 
 بزرگترین آرزویم آزادی ایران از چنگال اهریمنان،
 حامی حقوق بشر،حامی و دوستدار حیوانات
 صبور باشید، برای بهتر شدن باید ازبدترین شرایط عبور کرد.",1694,4.903188,0.087367,0,0,33240,133,88,6,0.966805,32.78423,3,3.029046,404.6432,415280,19.6222,0,0,4,7,15,0.373444,0.381743,248.2180451,33013,51.89627,0.6/5,,,,,,,1,1,,,,0.020563,56.12162,156,0,2,0,0.186848,0,0,1,Jalilinia,0.9,1,دارای بیو دو زبانه / دارای فعالیت انفجاری / بدون تعامل با دیگری / استفاده از ایموجی های مختلف و متنوع / ,soltani,0.7,1,تعامل کم / ریتوییت بسیار زیاد / توییت های تکراری / استفاده زیاد از هشتگ,0,0,0,0,1,0,0,0,0,0,0,0,,bot(1)
1.79789E+18,Alex47778556934,,2024-06-04T06:58:50+00:00,TRUE,FALSE,👑👑👑پادشاهی خواه 👑👑👑 اکانت قبلیم ترکید اکانت سوم 👑👑👑چپول ، مجاهد ، تجزیه طلب و عرزشی گم شین بیرون👑👑👑,0,3375,3228,1856,FALSE,FALSE,5,سرزمین اشغالی ایران ,2174,قاسم خوشگله (کتلت سابق ),3228,['1858950378236104857'],FALSE,https://pbs.twimg.com/profile_images/1798077512502919168/bRZfBZ6U_normal.jpg,,3956,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1797885633190629376/1717562810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010893,1.739224,99,0,11,0,0.002522,0,0,2,Baghi,0.2,2,گفتار انسانی دارد/تعامل با کاربران/ فعالیت منطقی در روز و فعالیت زیاد در ساعت/نسبت فالور و فالویینگ منطقی است/,Abbasgholi,0.9,1,بیو بات گونه، لحن غیرانسانی، نام غیرواقعی، استفاده بسیار از هشتگ،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.40995E+18,NaaserXA,0,2021-06-29T18:57:23+00:00,TRUE,FALSE,My passion is Cardano,0,129931,11758,515,FALSE,FALSE,57,Earth,931,ADA Whale,11758,['1859668503311286781'],FALSE,https://pbs.twimg.com/profile_images/1885724064162930688/RfRSzUQk_normal.jpg,,37952,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1409949055166341123/1738426637,,,1,My passion is Cardano,1376,8.545058,0.374273,0,0,37952,1,1,3,0,22.66667,1,1,113.3333,2293356,27.5814,0,0,2,2,2,0.333333,0.666667,37947,37947,3,1.1/5,,,0,0,0,0,1,0,,,,0.037255,22.83107,21,0,0,0,0.039387,0,0,2,Abbasgholi,0.1,2,نرخ رشد فالور زیاد، تعامل با کاربران، فاصله بین توییت ها کم,Vazifeh,0.3,2,باکاربران تعامل دارد/لخن انسانی دارد/انفجار فعالیت دارد/اکانت نرخ رشد و نسبت منطقی ای دارد,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.25849E+18,MuradyDiako,0,2020-05-07T20:29:52+00:00,TRUE,FALSE,*Journalist *Human Rights Activist - Member of: *NJ (Norwegian association of Journalists) & *IFJ (International Federation of Journalists),0,55263,9412,1877,TRUE,FALSE,38,Norge,5315,Diako Muradyaliabady,9412,[],FALSE,https://pbs.twimg.com/profile_images/1582525305138421760/xCn6q5t0_normal.jpg,,16159,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1258494225458573313/1704238033,,,1,*Journalist *Human Rights Activist - Member of: *NJ (Norwegian association of Journalists) & *IFJ (International Federation of Journalists),1794,5.246377,1.046265,0,0,16159,2,1,0,1,82.66667,1,1.666667,423.3333,12964792,9.007246,0,0,1,2,1,0,0,8078,16156,55.33333,0.8/5,,,,,,,,,,,,0.019507,5.014385,139,0,0,0,0.716667,0,0,2,Baghi,0.2,2,گفتار انسانی دارد/با بقیه کاربران در تعامل است/ فعالیت منطقی در روز و ساعت/بیو اطلاعات شخصی دارد/,Abbasgholi,0.2,2,بیو انسان گونه، لحن انسانی، نام واقعی، روزنامه نویس،,0,0,0,0,0,0,0,0,1,0,0,0,,human(2)
1.49424E+18,DamDami,,2022-02-17T09:07:25+00:00,TRUE,FALSE,یک هوموساکر,0,197211,52072,2424,TRUE,FALSE,23, کفِ خیابون,4174,DamDam,52072,['1797737566835470790'],FALSE,https://pbs.twimg.com/profile_images/1838244801709215744/G4rFY08C_normal.jpg,,78883,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1494236991550115847/1703443926,,,4,یک هوموساکر,1143,45.55731,2.120735,0,0,78883,1,0,0,0,6,1,0,63,0,69.014,1,1,1,1,1,0,0,78882,78882,2,1.5/5,,,,,,,,,,,,0.017733,21.48185,11,0,0,0,0.152933,0,0,2,soltani,0.2,2,هشتگ کم استفاده کرده / ایدی بنظر نرمال است / تعداد کلمات تکراری کم است,Abolhasani,0.5,1,نرخ رشد فالور بطور غیرعادی بالا,0,0,0,1,1,0,0,0,0,0,0,0,,human(2)
8.80818E+17,Hosseinla1,0,2017-06-30T16:00:40+00:00,FALSE,FALSE,,0,8169,3930,2799,TRUE,FALSE,0,خاورمیانه,470,Hossein,3930,['1839777597707927728'],FALSE,https://pbs.twimg.com/profile_images/1764352292461989888/owfbeqec_normal.jpg,,9253,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/880818376469340160/1720507771,,,1,,2836,1.385755,0.986953,0,0,9253,16,4,24,0.342857,24.64286,3,1.485714,90.65714,157880,3.262694,0,0,6,14,27,0.4,0.642857,575.5625,9209,24.42857,2.9/5,,,,,,,,,,,,0,1.404073,0,0,1,0,0.327745,0,0,2,Baghi,0.4,2,هشتگ های متنوع/انفجار فعالیت در روز/تعامل با کاربران/منشن زیاد کاربران/ اطلاعاتی از نحوه گفتار در دسترس نیس/,Abbasgholi,0.3,1,زمان بین توییت ها کم، آیدی و نام اکانت فیک، سن حساب نسبتا زیاد،,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
9.84193E+17,etelaf10,0,2018-04-11T22:16:11+00:00,TRUE,FALSE,"#Breaking international news and headlines  

رسانه ای دیدبان از اتفاقات ایران و جهان
https://t.co/xgn4R1lAKg",0,116211,34086,308,TRUE,FALSE,171,,11403,ائتلاف ۱۰ ꪜ 👀,34086,['1479897500312035328'],FALSE,https://pbs.twimg.com/profile_images/1292617559716573184/NqhgEM8S_normal.jpg,,32994,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/984193418694938625/1634042604,,,1,"Breaking international news and headlines 
 
 رسانه ای دیدبان از اتفاقات ایران و جهان",2551,13.36182,0.120737,1,1,32994,135,4,5,0.73125,27,2,2.4375,222.5688,673769.6,12.93375,0,0,5,8,17,0,0,243.3333333,32850,45.1375,0.4/5,,,,,,,,,,,,0.063216,110.6688,109,2,2,1,0.431521,0,0,3,kargar,0.3,3,عدم تکرار فواصل/تعامل کم/فعالیت انفجاری /نام و بیو غیر شخصی,soltani,0,3,تویییت ها خبری است ,0,0,0,0,1,0,0,0,0,0,0,0,,News Agent(3)
1.26898E+18,hoda2728,0,2020-06-05T19:11:08+00:00,TRUE,FALSE,#kingRezaPahlavi @PahlaviReza خداوند این کشور را ،از دشمن ، از خشک سالی و از دروغ محفوظ دارد 👑,0,148844,5264,3007,TRUE,FALSE,3,,2356,🎗️Hoda🇮🇱👑,5264,['1706977093140025347'],FALSE,https://pbs.twimg.com/profile_images/1884978709238571008/2IIUf6CF_normal.jpg,,54481,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1268983666711171072/1738779110,,,1,kingRezaPahlavi @PahlaviReza خداوند این کشور را ،از دشمن ، از خشک سالی و از دروغ محفوظ دارد,1765,2.982436,1.703683,1,0,54481,32,2,76,0.360215,9.370968,5,1.150538,53.37097,424886.1,30.86742,0,0,94,100,77,0.688172,0.827957,1699.09375,54371,6.844086,1.3/5,,,,,,,,,,,,0.001563,1.750582,94,0,4,0,0.248953,0,0,2,,0.3,2,صحبت درباره موضوعات متفاوت، لحن پیام ها انسانی است، داشتن تعامل با بقیه کاربران,Jalilinia,0.6,1,ویو پست ها و ریپلای ها پایین / بدون تعامل هست / دارای فعالیت انفجاری /,0,0,0,1,1,0,0,0,0,0,0,0,,human(2)
7.03815E+17,Verethragnan,0,2016-02-28T05:31:14+00:00,TRUE,FALSE,Advocate for a Constitutional Monarchy in Iran with H.I.M. @PahlaviReza #KingRezaPahlavi #Shah4Iran جاوید شاه، پاینده ایران ///,0,44909,7589,1388,TRUE,FALSE,12,آلاشت,2336,Bahram,7589,['1886652097799635386'],FALSE,https://pbs.twimg.com/profile_images/1632392734043435008/CRjL0WZr_normal.jpg,,7895,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/703814694667198464/1708913366,,,1,Advocate for a Constitutional Monarchy in Iran with H.I.M. @PahlaviReza KingRezaPahlavi Shah4Iran جاوید شاه، پاینده ایران ///,3324,2.283093,0.417569,1,1,7895,219,15,23,0.988327,29.15175,4,2.731518,499.1518,269069.1,2.37515,0,0,2,5,2,0.455253,0.603113,34.87671233,7638,159.2451,0.3/5,,,,,,,,,,,,0.00345,5.467579,127,0,0,0,0.57329,0,0,2,jalilinia,0.4,2,بدون تعامل / شباهت بین متن کاربران / لایک و ویو نرمال ,ParhamTehrani,0.2,2,ادبیات انسانی| فعالیت طبیعی,0,1,0,0,0,0,0,0,0,0,0,0,,human(2)
1.61681E+18,Mahnush_A,0,2023-01-21T15:00:18+00:00,TRUE,FALSE,"ما مردم ایران به شاهان پهلوی مدیون و بدهکار هستیم.
 𓃬☼🇮🇱",0,31053,5073,1242,FALSE,FALSE,1,,776,Mahnush 𓃬☼🎗,5073,['1872631696526647608'],FALSE,https://pbs.twimg.com/profile_images/1871337227017732096/Kz6Ha0UH_normal.jpg,,16568,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1616812867642347522/1702994414,,,1,"ما مردم ایران به شاهان پهلوی مدیون و بدهکار هستیم.
  𓃬☼",805,6.301863,1.542857,0,0,16568,11,0,55,0.641026,14.10256,4,1.205128,95.74359,545016,20.58137,0,0,14,16,13,0.705128,1.038462,1500.181818,16502,15.30769,1.4/5,,,,,,,1,1,,,,0.001043,4.084541,56,0,0,0,0.158106,0,0,2,soltani,0,2,تعداد فالور مناسب / لحن انسانی / تعامل کاربر ها با توییت های این اکانت زیاد است,Abolhasani,0.9,1,تعداد توییت روزانه و فواصل یکسان توییت ها بالا- تعامل خیلی بالا,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.64764E+18,kaykhosrow5,,2023-04-16T16:32:48+00:00,TRUE,FALSE,اصحاب ۵۷ چکیده رذایل تاریخ این سرزمین‌اند,0,54874,3354,64,FALSE,FALSE,11,,1097,KayKhosrow,3354,['1647642913994854401'],FALSE,https://pbs.twimg.com/profile_images/1647640038040305665/g0ZwBgpp_normal.jpg,,9047,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1647639066450735104/1681663099,,,1,اصحاب ۵۷ چکیده رذایل تاریخ این سرزمین‌اند,720,4.658333,0.088889,0,1,9047,201,8,0,0.961722,23.77512,1,2.287081,433.1053,105372.3,12.56528,0,0,2,5,2,0.019139,0.038278,43.97014925,8838,105.3732,2.2/5,,,,,,,,,,,,0.012586,52.40625,41,0,1,0,0.041667,0,0,2,kargar,0.8,2,فعالیت کم/تعامل کم/بیو مطابق ترند است,ParhamTehrani,0.1,2,حجم فعالیت طبیعی|تعامل کاربران با کاربر|تعداد فالور زیاد|تعداد فعالیت در روز و ساعت طبیعی,0,0,0,0,0,0,0,0,0,0,0,1,,human(2)
151432312,Roshanaeii,0,2010-06-03T11:49:51+00:00,TRUE,FALSE,مرا داد فرمود و خود داور است,0,86151,3115,1355,TRUE,FALSE,8,,3991,👑شاهزاده خانمي كه هميشه ناشناس ماند,3115,['1079495864727597056'],FALSE,https://pbs.twimg.com/profile_images/1350318112890097666/Zi3PSNfh_normal.jpg,,18066,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/151432312/1549399702,,,1,مرا داد فرمود و خود داور است,5420,0.574723,0.25,0,0,18066,9,1,2,0.846154,13.53846,2,1.538462,179.7692,4892765,3.33321,0,0,2,3,2,0.076923,0.307692,2006,18054,26.92308,0.4/5,,,,,,,,,,,,0.001435,2.298893,28,0,0,0,0.408451,0,0,2,Baghi,0.1,2,تعامل با بقیه کاربران/ هشتگ های متنوع/ عدم انفجار فعالیت/گفتار انسانی است/,Abbasgholi,0.4,2,آیدی و نام اکانت ظاهرا واقعی، سن حساب زیاد، زمان بین توییت ها منطقی،,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
9.81471E+17,keyonek1,0,2018-04-04T09:59:12+00:00,TRUE,FALSE,"رضاشاه روحت شاد
    #مجیدرضا_رهنورد #جاویدشاه",0,141049,6066,277,TRUE,FALSE,20,America,2472,K1 🦁☀️,6066,['1316998165913047042'],FALSE,https://pbs.twimg.com/profile_images/1792064461227937792/ItQa0859_normal.jpg,,59063,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/981471236617330688/1696478120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007375,21.89892,45,1,1,0,0.259814,0,0,4,ParhamTehrani,0.2,2,تعامل کم | داده متنی کم |تعداد تویت متوسط در روز و ساعت|عمر حساب متوسط|تعداد فالورها و فالوها طبیعی,Vazifeh,0.2,2,اکانت رشد و فعالیت های نرمالی دارد/تعامل با کاربران دارد /بیشترین تویت در روز وساعت زیاد و فعالیت در بخش های مختلف بیشتر ریپلای دارد نرخ رشد و نسبت های فالور وفالو طبیعی و ایمپرشن طبیعی دارد/لحن انسانی دارد/,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
2545462433,AriaOmid,0,2014-05-13T17:45:17+00:00,TRUE,FALSE,Median and Persian Heritages,0,34764,5138,1604,TRUE,FALSE,20,Earth in Milky way Galaxy ,1039,Omid Aria ©️™️,5138,['1373281801754525696'],FALSE,https://pbs.twimg.com/profile_images/1330459886463954946/_U13sFgl_normal.jpg,,26332,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/2545462433/1476098938,,,1,Median and Persian Heritages,3980,1.290955,0.403015,0,0,26332,2,0,1,0,40.33333,1,1,1.333333,257476,6.61608,0,0,2,2,1,0,0,13164.5,26329,0,0.1/5,,,,,,,,,,,,0.004838,3.203242,28,0,0,0,0.284211,0,0,2,Abbasgholi,0.6,1,تعامل کم، زمان خیلی زیاد بین توییت ها،,Vazifeh,0.2,2,با بقیه کاربران تعامل چندانی ندارد/توئیت ها در زمان مشخصی زده نمیشوند / انفجار فعالیت ندارد/ لحن رفتار انسانی است/با فرکانس یکسانی از هشتگ استفاده میکند,0,0,0,0,0,0,0,0,0,0,0,0,,human(2)
1.23856E+18,REGIME_CHANGE03,0,2020-03-13T20:38:30+00:00,TRUE,FALSE,"📡🗞خبرهای مهم و #فوری  #ایران و جهان #عاجل
✒ #پادشاهی هویت ماست 
#خلیج_فارس ایضا #بحر_فارس
اکانت چهارم @REGIME_CHANGE4",0,114489,17205,11391,TRUE,FALSE,24,کشور پادشاهی ایران 👑,3276,مورچہ News 👑,17205,['1252192936042823683'],FALSE,https://pbs.twimg.com/profile_images/1386606777047961602/c9DrBmHh_normal.jpg,,64115,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1238564924508516353/1673989378,,,4,"خبرهای مهم و فوری ایران و جهان عاجل
  پادشاهی هویت ماست 
 خلیج_فارس ایضا بحر_فارس
 اکانت چهارم @REGIME_CHANGE4",1849,9.30503,6.160627,1,1,64115,18,0,1,0.473684,35.15789,1,3.105263,401.1579,4753123,34.6755,0,0,1,1,1,0.052632,0.157895,3560.888889,64096,60.84211,2.7/5,,0,0,0,1,0,0,1,,,,0.011982,1.510403,117,0,2,0,0.87679,0,0,3,Abbasgholi,0,3,تعامل کم، خبرگذاری,Vazifeh,0,3,لحن توییت ها انسانی است/ریتوییت های زیادی دارد/نرخ رشد و نسبت منطقی ای دارد,0,0,0,1,1,0,0,0,0,0,0,0,,News Agent(3)
1.45448E+18,hossein_d15,0,2021-10-30T16:05:38+00:00,TRUE,FALSE,همه چی تقصیر آخونداس | دهه هشتادی که بهمن57 رید تو زندگیش | چو ایران مباشد تن من مباد  |  #آبان_ادامه_دارد,0,34431,25916,701,TRUE,FALSE,36,ᴍᴀᴢᴀɴᴅᴀʀᴀɴ ,6616,ه دسته دار,25916,[],FALSE,https://pbs.twimg.com/profile_images/1769095454505992192/FnjQwBi2_normal.jpg,,64082,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1454479575015165958/1694894364,https://t.co/dCGNeT6PKu,,4,همه چی تقصیر آخونداس | دهه هشتادی که بهمن57 رید تو زندگیش | چو ایران مباشد تن من مباد | آبان_ادامه_دارد,1253,20.68316,0.559457,1,1,64082,1,0,0,1,56,1,1,395,0,51.14286,1,1,1,1,1,0,0,64081,64081,58,1.4/5,,,,,,,,,,,,0.025586,36.97004,106,0,2,0,0.028571,0,0,2,Baghi,0.2,2,بیو گفتار انسانی دارد/فعالیت طبیعی در روز و ساعت دراد/با بقیه کاربران در تعامل است/نرخ رشد فالویینگ ها و فالور ها طبیعی است/,Abbasgholi,0.1,2,تعداد فالور و فالویینگ منطقی، لحن انسانی، فحاشی، زمان بین توییت ها خیلی زیاد،,0,1,0,0,0,0,0,0,0,0,0,0,,human(2)
1.58995E+18,beni_ta1,0,2022-11-08T11:39:19+00:00,TRUE,FALSE,همه، به ایران فکر کنیم.,0,57010,21326,249,FALSE,FALSE,27,,1562,Beni,21326,[],FALSE,https://pbs.twimg.com/profile_images/1762528888935079936/EY4DlPsv_normal.jpg,,16302,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1589945343315251200/1735680148,,,1,همه، به ایران فکر کنیم.,879,24.26166,0.283276,0,0,16302,2,2,11,0.470588,23.52941,4,1.294118,284.2941,2555775,18.54608,0,0,2,2,3,0.705882,0.941176,8143.5,16287,41.23529,2.1/5,,,,,,,1,,,,,0.026137,85.64659,23,0,1,0,0.071469,0,0,2,Jalilinia,0.3,2,دارای بیو هست / متن نرمال هست / دارای فعالیت انفحاری روزانه,Abolhasani,0.6,1,نرخ رشد فالور بالا,0,0,0,0,1,0,0,0,0,0,0,0,,human(2)
1.5737E+18,Marie36822764,0,2022-09-24T15:47:32+00:00,TRUE,FALSE,"👑
#KingRezaPahlavi
#IraniansStandWithIsrael
فالو=فالو بک",0,90476,3489,7501,TRUE,FALSE,2,,407,Imperial State of Iran,3489,['1880732654573904147'],FALSE,https://pbs.twimg.com/profile_images/1589273215876190209/wsQ96Eiq_normal.jpg,,73909,none,FALSE,FALSE,https://pbs.twimg.com/profile_banners/1573700611303940096/1728740062,,,4,"KingRezaPahlavi
 IraniansStandWithIsrael
 فالو=فالو بک",924,3.775974,8.117965,1,0,73909,11,2,215,0.834459,12.90541,7,1.087838,52.36149,33703.19,79.9881,0,0,8,28,69,0.638514,1.513514,6698.272727,73681,3.672297,1.6/5,,,,,,,,,,,,0.001855,0.465138,56,0,8,0,0.881559,0,0,1,Abbasgholi,0.8,1,عدم تعامل با بقیه، زمان خیلی کم بین توییت ها، بیو بات گونه،,Abolhasani,0.4,4,,0,0,0,1,1,0,0,0,0,0,0,0,,bot(1)
